id,label
0b2ea2a822ad23fdb1b5dd26653da899fbd2c0d5,0.0
95596b92e5066c5c52466c90b69ff089b39f2737,0.07023875415325165
248e6738860e2ebcf6258cdc1f32f299e0c76914,3.127430682070553e-05
2c35657e312966e9294eac6841726ff3a748febf,0.0005551947979256511
145782eb7caa1c516acbe2eda34d9a3f31c41fd6,0.0012767993612214923
725dabe6ecccc68b958a2c7dd75bcbf362c7cb03,0.9785717725753784
aa0307865281d4484ddf8c637c348292968b93a7,0.19367243349552155
f4e5dc9c949920f1b3362982e15e99bf6f3ef83b,0.00828660000115633
95e08c9cedc28a9b4a86f4fc1e06c1972134be08,1.3851329805358858e-10
ee1f5345a8d4e28403b7e61b97b5f76c201ce9cb,0.00687688821926713
14b1e9a72e27a35f13056db611feb3c8825916f4,0.9982372522354126
4f7710b24b9b776f6bfc89fad5469592d18e5431,3.1523210054729134e-05
2b0668109c7c446c94d29e1b554016b486e84bde,0.0
8dbd712b5b5e86c18c97da3fb7845cfe23cdf1c5,9.447320189792663e-05
0084317dbb3398aed9f7c915c2cdef5a07ada5be,0.00028043382917530835
5685c695bb0926d8ce434bb787a58affdc9277df,0.999772310256958
715ea4b61896620422f4c9c954db514077633745,0.001429014839231968
a218c12c700277dd50b2da4e0e3a0089d5094186,2.8836193450842984e-05
c0a44513db67635cc99370f24d962e272dbf7a11,0.03410712629556656
dd52e9ad03e746aff71b1d81c1cf168ec6dcdf57,0.9975025057792664
a67f22a204960680de09f88c9a588014e78e314c,0.9999455213546753
5a895b4562c4d67d194b76094690a8cba046f9f3,6.118326765364168e-12
09f704e216dab50f7d759746bb1f132cc7b59939,0.007355022709816694
e1d48393c5fa0bca3d3469f8a42e1991f2939a3d,0.0006189920241013169
42301acb5c16684fbde86e0210f19f6adf232316,0.9999999403953552
4c3b7d71422fe2c35153a821c84538516ee89573,0.9998700618743896
edf908d325da428766464beb035c744e589e2ba0,0.0034494639839977026
c68144b44b49d96d4b2e1870f854781a84ec3e20,1.550719730403216e-07
81d0aa3c20f021c2fc12a79c359ea29fa499425f,0.08298485726118088
564804ca8f0e05b7790108a24e7f2a36f1732375,0.019046181812882423
8fa59f50488309b0f0bbe931ff416118094d2ff7,0.00040203784010373056
a66bd24337796d86c62f080c95939ba54a2c5125,0.0
b2e728e2b03b46dce8699387912eddfa655230ed,0.6541762948036194
897bc5ac27b6dac879a3a3c6422ac48231a54e17,2.7636124286800623e-05
a3f7dc59ad6208c52350569e2b8e2176eb45a4f2,0.778387725353241
2ade3ffdc58a97d8a02fc968fb28de10de1c53da,7.699733032495715e-06
cda27248c63b1fbd62c69cbb0f401e5b82f0b5e3,9.869351202951293e-08
c7be682619bea4329db2066332d51d52698cab67,9.225547046298743e-07
1a44a1321514bd4a074a4b08aa6279a76887672c,0.9997844696044922
49abc1bef12526d5c4d4d13d11ee792a1302a7a4,7.377171277767047e-05
ed613fd86fce87047bd5a7f68c4384069d597deb,0.8237834572792053
38d4f639e1231013dac84fe9095e95ad78ad5982,0.9998051524162292
deb06ae7b6b7db50c3f58bf54e7300aa2464eac2,0.013362661004066467
31c400218dd7979fed323177ee81ffefc3fb633a,0.009742215275764465
1dce1944eae399c8ace3f7cef3e54be17c0a0bed,0.9999667406082153
88a12685148c0d876fed1fba8228afc6e7ee937f,0.021439768373966217
4600b49bd4af02846ce8003f24f039d8be42c124,0.0
7bcb0c07eb56982a58d56696a33634e60db002e3,0.9289916157722473
62be5bb7392c938e9362499f409a3ccb7231d7fd,0.6080259084701538
b7339f7668f8d857edd607da54b2a664837d26cf,0.23324976861476898
563d9722d44d4dc0312c4f87c0c0d198b388a924,0.0033548963256180286
446eae20441c53edc8f17f249da78e6749f54faa,0.9754743576049805
b57edf932407d952836bfbb98277393ceeef6ebe,0.049402911216020584
5637eb6e17a9a70a42789b5433248330b67ec39b,0.03405923396348953
729e1bf0475b7ac3e35cc06b26bebee6cef30fc7,0.9998149871826172
826601df53d165eb44afa568c5bdc4d7f2629dea,0.0019013467244803905
655349f8a6a936934b7b823ba869c41ef7f6bdea,0.003758450737223029
c601d8d881a4ee66a8e0a35be580d4b0e2fb2510,0.9999449253082275
080e3ca34baa069da49dc84c05425dea60c639ed,0.9999964833259583
3662149015f337593ddd8dcd13bcebb629bfe5f7,0.38771167397499084
e1d2dc094e3e98d0e643a365d61bda5489fe2b33,0.00011839919170597568
3d56a0a03d0544d3e53b36715f0fcdc0cd3b4155,0.0007307931082323194
6f94aec91a43350ffc74078172aebc30b396133e,0.002014073310419917
6e53634fd4baee13610c5c4fe5ff904e81edaca1,0.005015203729271889
0f7cf47dee8b26071c1f79613f4b49777ebb924e,0.001329836086370051
cb61efc7ad4f45c2989b8338aae9a8a578102a6c,0.004714132286608219
65056ede426e84f650367fc8337b2203b21a5b0d,0.0015284152468666434
a013ea4d4e6eab2456f51973b9be2633b256dff5,3.7120964407222345e-05
5a9369fd21f6ba33d659d5d5524e4f0407bb7dfe,0.0011413998436182737
681b1b0d99d92f353d44f0aead3a5bf08596b163,0.27728283405303955
bf0d0b39970125630e4c1279226bfb4e27673062,0.9372189044952393
dd06cca8f0e1a57d5435c7c22d97ec5129981805,0.99993896484375
f6c883298fa84326cc4a40a3ab85d0448da04d77,0.9999998211860657
3162e7ea9d33bcff093972447e1d50c050af4fd8,0.9901589155197144
9d49bf8ebad9cd387f7832b576f870a0e5ae5f99,0.06982704997062683
d2dcd444d41acc30cce2c05ebea8073f75212699,0.0
43049b0bac4b1edcb1a4d4fa4caae7f7592b54e0,0.8207874298095703
1aa859cf5b46b1a8c129ab1670b004fcead0932b,0.00015536216960754246
22f2d43db26f2a74287cf79d94f2d0566c5737e6,0.1537383794784546
35866388399296ae70d83151fd22c1eec4dd6d42,0.010533434338867664
e7780efc5f431f85447521e051c8441c2496c4c0,0.9998731017112732
22ea3c17e932e4582a050f2deeb4ab2bd06f1bc4,0.006141063757240772
ec7f4724febb8c5866e081606efd0cfcbc7b39ee,0.0012594113359227777
fda0509e98382fc9f85683058501aded3f06a462,3.5937398934038356e-05
2854957c4397ddba1259ec52b4d9e4d6675fa1ae,0.0038771657273173332
69e4380d700aaf956d154792228f24f4e6c1c1e2,2.0887940991087817e-05
8878c3c8a3d55bb376b1e3a9ca89d07df11e3b48,1.548353975522332e-05
327d61477090c5f95237773e9a47528129c465c1,0.002948923734948039
fff69b7e90d979503222591557d5191dc74e9c9a,0.9999979734420776
dff6f696acb0c301558f59109cf5791f03cc3120,0.9994693994522095
805ab0bcd8f18d8fcb15f0d3960e8939908b6e0a,0.002422636142000556
652c76f82837460152555adfaaf662a41db2b65c,0.008938726037740707
153ecf1bb1a29211f14bcdcff0154a5d67de1ab7,0.004071693401783705
bc0d31a427eaff0cc6e4ac4565897494ae910f85,0.0
cdfa07032029388ebdf9bba2b9463317a3953233,0.001298590679652989
cf0b06c6bbadfdd9c193ef8fa767990068503a3a,0.00024314345500897616
f68f31e4cd93368c7cde8198ad56092ac4992426,0.002274450147524476
2df804025beb1f28aa647a32b6c1877246a0488d,0.052576158195734024
bc39593951460a5430e65a15685925ee5265bbe9,0.8256361484527588
313b05109897f37252e43bb717dfeff15a33e6a3,1.0
0b658733484c2ff2d765f48634a4062c7a942a31,0.9973276853561401
70db1337abd2b8f532ed1063f0a12a23062e0f1c,0.9663313031196594
172aae77fb9d735271cc3e7dfddc1e3abbfdd914,0.00021603428467642516
305c533b8361a8ebb01109806f95c6eb046655eb,0.006332289893180132
243fcef7dd5c4fe98e9dc454b1389da44a324146,0.0
c858c9b99de2281091116d59b281b11573dec563,0.9999231696128845
90b28fee8288b376e62e8e6ad46a946343ee7687,0.9817751049995422
